,real,predict
1932,0.148900841,0.12704587
1933,0.151951052,0.12766251
1934,0.152672996,0.129190773
1935,0.154748583,0.130878925
1936,0.154929069,0.133020759
1937,0.154856875,0.134180009
1938,0.153683717,0.134968907
1939,0.154423709,0.134557486
1940,0.155217846,0.134339452
1941,0.154171028,0.134520233
1942,0.155488575,0.134707749
1943,0.155596867,0.135071486
1944,0.156427102,0.135270536
1945,0.155777353,0.136107534
1946,0.156011984,0.136235505
1947,0.154965166,0.136360943
1948,0.152709093,0.135819942
1949,0.154116883,0.134618253
1950,0.152907627,0.133869141
1951,0.152221781,0.133173555
1952,0.154495903,0.132930517
1953,0.150164242,0.133084416
1954,0.147583294,0.132119745
1955,0.148828647,0.130239904
1956,0.146698913,0.128184378
1957,0.146933545,0.127001613
1958,0.144839909,0.126691341
1959,0.145417464,0.125298768
1960,0.143793091,0.124786705
1961,0.143053099,0.123719484
1962,0.141970184,0.123036087
1963,0.141320435,0.121834189
1964,0.142764322,0.120947897
1965,0.14265603,0.120850652
1966,0.143648702,0.121144444
1967,0.144117966,0.121935755
1968,0.145904776,0.122437596
1969,0.145543804,0.123580635
1970,0.145507707,0.12428683
1971,0.145074541,0.124739647
1972,0.146644768,0.124448627
1973,0.141861892,0.124834776
1974,0.143071148,0.123574287
1975,0.144045771,0.122725278
1976,0.143612605,0.121931523
1977,0.142962856,0.122546256
1978,0.149586687,0.122478336
1979,0.148395481,0.124446094
1980,0.144857958,0.126330137
1981,0.14622965,0.126850933
1982,0.148539869,0.125581354
1983,0.149063278,0.125738561
1984,0.14929791,0.12728709
1985,0.14763744,0.128371745
1986,0.148196946,0.12803492
1987,0.1481428,0.127675653
1988,0.148196946,0.127301931
1989,0.147817926,0.127492964
1990,0.146861351,0.127357006
1991,0.147023788,0.126880556
1992,0.146698913,0.12644124
1993,0.146825254,0.126059681
1994,0.146428185,0.126035899
1995,0.147204274,0.125830293
1996,0.145381367,0.126001447
1997,0.144876006,0.125505596
1998,0.14610331,0.124890208
1999,0.144533083,0.124522239
2000,0.144226257,0.124255985
2001,0.142421398,0.123963565
2002,0.140634588,0.12267974
2003,0.143540411,0.121272027
2004,0.142511641,0.121021658
2005,0.143396022,0.121156365
2006,0.144298451,0.122050405
2007,0.149117424,0.122358501
2008,0.148251092,0.124713033
2009,0.148991084,0.126553237
2010,0.147799877,0.128142446
2011,0.14738476,0.127695471
2012,0.148214995,0.127336591
2013,0.14967693,0.127069861
2014,0.150886186,0.127782404
2015,0.152330073,0.129083067
2016,0.152257878,0.130602539
2017,0.151319352,0.131571829
2018,0.150633505,0.131700516
2019,0.150669603,0.131046772
2020,0.150434971,0.130460232
2021,0.150507165,0.130147696
2022,0.151933004,0.130094677
2023,0.154171028,0.13057068
2024,0.154622243,0.13199693
2025,0.154694437,0.133567274
2026,0.15312421,0.134575784
2027,0.153106162,0.134169459
2028,0.150380825,0.133556753
2029,0.150236436,0.131966263
2030,0.151138866,0.130825132
2031,0.151048623,0.13014999
2032,0.151301303,0.130421638
2033,0.151734469,0.130795896
2034,0.150615457,0.131025672
2035,0.150904234,0.130868644
2036,0.15121106,0.130685657
2037,0.150146194,0.130522043
2038,0.149875465,0.130348355
2039,0.149352056,0.129935861
2040,0.148323286,0.129265457
2041,0.148539869,0.1285882
2042,0.14904523,0.128086209
2043,0.148413529,0.128000706
2044,0.149027181,0.128040403
2045,0.153088113,0.128193974
2046,0.149713027,0.129710704
2047,0.150398874,0.130271196
2048,0.146085262,0.130615473
2049,0.146861351,0.128118575
2050,0.148413529,0.126965821
2051,0.152691044,0.126353621
2052,0.155253944,0.128784657
2053,0.154189077,0.131965846
2054,0.157834892,0.13410911
2055,0.157997329,0.135989696
2056,0.156427102,0.137155682
2057,0.156878316,0.137942463
2058,0.156372956,0.137530953
2059,0.156174422,0.136949867
2060,0.156354907,0.13683024
2061,0.158141718,0.136635393
2062,0.158971952,0.137326539
2063,0.15823196,0.13844946
2064,0.157257337,0.13915956
2065,0.157022705,0.138777971
2066,0.15593979,0.13801387
2067,0.155217846,0.137143403
2068,0.157022705,0.136337399
2069,0.157257337,0.13634485
2070,0.157582211,0.136911094
2071,0.156770025,0.137789518
2072,0.15556077,0.137694001
2073,0.156336859,0.137011588
2074,0.155759304,0.136521667
2075,0.156011984,0.136178672
2076,0.15797928,0.136320919
2077,0.161444609,0.136972427
2078,0.16104754,0.139220148
2079,0.160596325,0.140966594
2080,0.158376349,0.141508609
2081,0.156372956,0.140806943
2082,0.155632964,0.139088959
2083,0.157275385,0.137165368
2084,0.15747392,0.136768609
2085,0.156860268,0.137249053
2086,0.155362235,0.137691051
2087,0.156048081,0.136932671
2088,0.157834892,0.136362225
2089,0.158123669,0.136787444
2090,0.155651013,0.137881517
2091,0.154568097,0.137693644
2092,0.155434429,0.136368185
2093,0.159224633,0.135367513
2094,0.154098834,0.136784106
2095,0.157130997,0.136673093
2096,0.158177815,0.137120128
2097,0.158466592,0.136904299
2098,0.160379742,0.138551831
2099,0.156896365,0.139803112
2100,0.157672454,0.139340878
2101,0.156048081,0.138903677
2102,0.154622243,0.137320369
2103,0.154477854,0.136387765
2104,0.155705158,0.135166734
2105,0.156084179,0.135064453
2106,0.155163701,0.135655344
2107,0.155651013,0.135899454
2108,0.156336859,0.135848463
2109,0.156210519,0.135977596
2110,0.155885644,0.136384785
2111,0.156228567,0.13645649
2112,0.156156373,0.136410087
2113,0.15568711,0.136404693
2114,0.156030033,0.136318922
2115,0.156968559,0.136233181
2116,0.157510017,0.136564136
2117,0.157889037,0.137281597
2118,0.15631881,0.13799274
2119,0.156643685,0.137737423
2120,0.15606613,0.137356371
2121,0.154008591,0.136696339
2122,0.155669061,0.135787934
2123,0.155362235,0.135379583
2124,0.156300762,0.135195673
2125,0.156481248,0.136028647
2126,0.15734758,0.136369616
2127,0.156986608,0.137117475
2128,0.155831498,0.137398869
2129,0.154947118,0.137119502
2130,0.15491102,0.136176229
2131,0.155651013,0.135386139
2132,0.156733928,0.135336131
2133,0.157780746,0.136038721
2134,0.157185142,0.137152106
2135,0.156391005,0.137745619
2136,0.157040754,0.137574822
2137,0.156336859,0.137283385
2138,0.156860268,0.136989295
2139,0.157870989,0.137139022
2140,0.159350973,0.137488335
2141,0.157203191,0.138670176
2142,0.158051475,0.13881585
2143,0.160704617,0.138800919
2144,0.160849006,0.139398992
2145,0.159477313,0.14075765
2146,0.158990001,0.141046166
2147,0.158520738,0.140633821
2148,0.157528066,0.139771521
2149,0.157203191,0.139009565
2150,0.157762697,0.138301045
2151,0.159152438,0.138021708
2152,0.160776811,0.138673782
2153,0.160199256,0.140091002
2154,0.159405119,0.140861958
2155,0.15989243,0.140887797
2156,0.160830957,0.140683472
2157,0.160181208,0.140845895
2158,0.15938707,0.141029
2159,0.160596325,0.140890867
2160,0.160343645,0.140835792
2161,0.159675847,0.140901238
2162,0.159802187,0.140946001
2163,0.158123669,0.14075923
2164,0.158123669,0.140026808
2165,0.159062195,0.139376104
2166,0.161282172,0.139125615
2167,0.160632422,0.14038533
2168,0.160758763,0.141063899
2169,0.160704617,0.141410261
2170,0.162184601,0.141289383
2171,0.160090965,0.141642094
2172,0.159784139,0.141510487
2173,0.162347038,0.141249061
2174,0.163538245,0.141312689
2175,0.163646536,0.142143041
2176,0.16653431,0.143011034
2177,0.165722124,0.143963307
2178,0.165180666,0.144509196
2179,0.16590261,0.144811451
2180,0.165938707,0.144668996
2181,0.165505541,0.144737661
2182,0.164603112,0.144802928
2183,0.163881168,0.144493967
2184,0.163484099,0.144010156
2185,0.162978739,0.14354521
2186,0.163195322,0.143174946
2187,0.16270801,0.143015385
2188,0.163285565,0.142846972
2189,0.166173339,0.142907679
2190,0.16628163,0.143611014
2191,0.166227484,0.144471854
2192,0.166606505,0.145114958
2193,0.164169945,0.145213515
2194,0.164440674,0.144727677
2195,0.163935314,0.144272327
2196,0.163827022,0.143693119
2197,0.161570949,0.143602639
2198,0.161588998,0.142945766
2199,0.162780204,0.14237541
2200,0.161679241,0.142168343
2201,0.161968018,0.142209589
2202,0.161661192,0.142263681
2203,0.162184601,0.142026901
2204,0.163502148,0.142134428
2205,0.162653864,0.142499
2206,0.16308703,0.142738223
2207,0.163159225,0.142914861
2208,0.163159225,0.142854393
2209,0.162996787,0.142965585
2210,0.162816301,0.14294371
2211,0.162112407,0.14286235
2212,0.163899217,0.142620981
2213,0.164043605,0.142821699
2214,0.165595784,0.143140316
2215,0.167454788,0.143921554
2216,0.170234271,0.144767284
2217,0.169025015,0.146216363
2218,0.164729452,0.147033244
2219,0.164169945,0.146333635
2220,0.164783597,0.144873589
2221,0.163303613,0.143944472
2222,0.163881168,0.143631101
2223,0.163628488,0.143534392
2224,0.163177273,0.143297404
2225,0.162347038,0.143256128
2226,0.161859726,0.142899543
2227,0.161931921,0.142487139
2228,0.16232899,0.142206252
2229,0.161787532,0.142210305
2230,0.162166552,0.142198205
2231,0.161679241,0.142238677
2232,0.161661192,0.142102629
2233,0.162491427,0.142061293
2234,0.161859726,0.142142862
2235,0.160325597,0.142196149
2236,0.162184601,0.141868532
2237,0.160560228,0.141786039
2238,0.159982673,0.141536772
2239,0.162653864,0.141408294
2240,0.164314334,0.141531587
2241,0.163267516,0.142439008
2242,0.163917265,0.143179804
2243,0.16653431,0.143432349
2244,0.164729452,0.143971086
2245,0.162671913,0.144337565
2246,0.160885103,0.14398399
2247,0.160596325,0.142676473
2248,0.159585604,0.141732246
2249,0.160776811,0.141048223
2250,0.160578277,0.141013712
2251,0.163141176,0.141041011
2252,0.162671913,0.141834527
2253,0.161679241,0.142308325
2254,0.161534852,0.14251709
2255,0.160885103,0.142140836
2256,0.16117388,0.141743541
2257,0.160776811,0.141620755
2258,0.160397791,0.141460806
2259,0.161011443,0.141339451
2260,0.159603653,0.141302884
2261,0.156842219,0.141048849
2262,0.156878316,0.139934689
2263,0.155921741,0.138287932
2264,0.155109555,0.136926532
2265,0.155326138,0.136236221
2266,0.156842219,0.135643482
2267,0.153792008,0.136019707
2268,0.15325055,0.135545552
2269,0.154243223,0.134647936
2270,0.154929069,0.133716404
2271,0.154477854,0.134182781
2272,0.154640292,0.134643197
2273,0.156788073,0.134768486
2274,0.156264664,0.135492325
2275,0.155614915,0.136224031
2276,0.15568711,0.13653782
2277,0.155326138,0.13611114
2278,0.155181749,0.135767579
2279,0.155524672,0.135591596
2280,0.154098834,0.135534167
2281,0.154694437,0.135076404
2282,0.154333466,0.134849548
2283,0.153394939,0.134441853
2284,0.153972494,0.134152591
2285,0.15556077,0.133864999
2286,0.154008591,0.134365261
2287,0.153557376,0.134622782
2288,0.155235895,0.134393126
2289,0.153340793,0.134293795
2290,0.154694437,0.13408941
2291,0.153828105,0.134439677
2292,0.150290582,0.133978844
2293,0.148900841,0.132775873
2294,0.148648161,0.130545467
2295,0.150182291,0.128675252
2296,0.149658882,0.128659606
2297,0.150525214,0.128978729
2298,0.150471068,0.129626423
2299,0.149081327,0.129764378
2300,0.150236436,0.129530758
2301,0.149261813,0.129393667
2302,0.149658882,0.129003853
2303,0.148305238,0.129169732
2304,0.147854023,0.128488928
2305,0.148936938,0.12793383
2306,0.148756452,0.127688587
2307,0.149568639,0.127887607
2308,0.149243764,0.128488839
2309,0.150380825,0.128623784
2310,0.149352056,0.129197001
2311,0.149713027,0.129149973
2312,0.149460347,0.129275173
2313,0.149622785,0.128966212
2314,0.149983756,0.12905243
2315,0.150922283,0.129161417
2316,0.152257878,0.129706025
2317,0.152438364,0.13069737
2318,0.150597408,0.131623417
2319,0.15045302,0.13147673
2320,0.150525214,0.130757362
2321,0.151138866,0.130083293
2322,0.150254485,0.130288988
2323,0.15057936,0.130227715
2324,0.151481789,0.130214304
2325,0.151265206,0.130368263
2326,0.150687651,0.13075757
2327,0.150308631,0.130773246
2328,0.149947659,0.130328566
2329,0.149893513,0.12984401
2330,0.150272534,0.129550159
2331,0.149568639,0.129543453
2332,0.15045302,0.129413158
2333,0.151156914,0.129595786
2334,0.15083204,0.129958421
2335,0.15211349,0.130424052
2336,0.150723748,0.131019324
2337,0.147095982,0.130894244
2338,0.141970184,0.129448771
2339,0.13704292,0.125692904
2340,0.136826336,0.120782107
2341,0.133559542,0.117111027
2342,0.135671227,0.114267856
2343,0.134443923,0.113728166
2344,0.128108869,0.113018155
2345,0.127747897,0.111098886
2346,0.129823485,0.108339429
2347,0.129606902,0.106926143
2348,0.130743963,0.107467115
2349,0.129480562,0.108413219
2350,0.12899325,0.108327419
2351,0.130798109,0.108077437
2352,0.130545428,0.108108252
2353,0.1309064,0.108507127
2354,0.13141176,0.109103948
2355,0.132350287,0.109320611
2356,0.132855647,0.109927535
2357,0.13256687,0.110592246
2358,0.133379056,0.11097464
2359,0.13435368,0.111306608
2360,0.133794174,0.111837
2361,0.134967332,0.112259865
2362,0.135671227,0.112771332
2363,0.135779518,0.113258332
2364,0.137620474,0.113933742
2365,0.138811681,0.114839852
2366,0.138342418,0.115971476
2367,0.138396564,0.11686039
2368,0.138757535,0.117099792
2369,0.136826336,0.117091179
2370,0.136718045,0.116565168
2371,0.13716926,0.115927726
2372,0.137259503,0.115408748
2373,0.136790239,0.115571618
2374,0.136122442,0.115590066
2375,0.136302927,0.115213543
2376,0.136844385,0.114875883
2377,0.136988774,0.114911377
2378,0.137133162,0.115220666
2379,0.137097065,0.115502357
2380,0.137819009,0.115590721
2381,0.139894596,0.115876913
2382,0.13946143,0.116861433
2383,0.140526297,0.11772719
2384,0.138901924,0.118637234
2385,0.138901924,0.11831668
2386,0.137710717,0.118060827
2387,0.139659965,0.117097706
2388,0.138667292,0.117338628
2389,0.135599033,0.117322415
2390,0.137133162,0.116519451
2391,0.138613147,0.115587533
2392,0.138306321,0.11566177
2393,0.139696062,0.116611868
2394,0.139046313,0.11747849
2395,0.139912645,0.117668569
2396,0.142493593,0.118195593
2397,0.141771649,0.119224131
2398,0.141753601,0.12024197
2399,0.142042378,0.120837301
2400,0.142493593,0.120688468
2401,0.142132621,0.120956182
2402,0.14036386,0.121097565
2403,0.141085803,0.120474458
2404,0.141591163,0.119935453
2405,0.14303505,0.119792789
2406,0.145958921,0.120750815
2407,0.144280403,0.122503698
2408,0.143576508,0.12349233
2409,0.14074288,0.123587579
2410,0.145796484,0.121759206
2411,0.145489658,0.122246981
2412,0.143973577,0.123093486
2413,0.144857958,0.124132931
2414,0.147980363,0.123770803
2415,0.14725842,0.124713182
2416,0.148720355,0.125947058
2417,0.148467675,0.127267063
2418,0.146644768,0.127493024
2419,0.146987691,0.127232313
2420,0.147240371,0.126566738
2421,0.146716962,0.126168013
2422,0.146987691,0.12619251
2423,0.146843302,0.126175493
2424,0.146337942,0.126048803
2425,0.146283796,0.125902832
2426,0.146157456,0.125640392
2427,0.146698913,0.12540254
2428,0.146735011,0.125530988
2429,0.145453561,0.125708491
2430,0.148088655,0.125443876
2431,0.148034509,0.125916511
2432,0.147854023,0.12647292
2433,0.149514493,0.127288729
2434,0.147998412,0.127806515
2435,0.15045302,0.127834499
2436,0.150128145,0.128718048
2437,0.150795943,0.129032135
2438,0.150110096,0.130005419
2439,0.149658882,0.129900575
2440,0.154441757,0.129696846
2441,0.155181749,0.131055862
2442,0.153990543,0.133078516
2443,0.154640292,0.134630889
2444,0.155903693,0.134662181
2445,0.154622243,0.134979159
2446,0.154062737,0.13523525
2447,0.154008591,0.134956479
2448,0.153972494,0.13425076
2449,0.152907627,0.134015262
2450,0.152564704,0.133577943
2451,0.152691044,0.133008569
2452,0.152348121,0.132541507
2453,0.153358842,0.132341623
2454,0.153882251,0.132629573
2455,0.151553983,0.13310954
2456,0.150272534,0.132799804
2457,0.149460347,0.131576031
2458,0.149370104,0.129951417
2459,0.149117424,0.12915346
2460,0.14917157,0.128743559
2461,0.149731076,0.128633648
2462,0.149063278,0.128772974
2463,0.148973035,0.12876454
2464,0.149117424,0.128664345
2465,0.149568639,0.128451198
2466,0.149767173,0.128642082
2467,0.149911562,0.128941417
2468,0.150182291,0.12922889
2469,0.150308631,0.129454374
2470,0.150218388,0.129657567
2471,0.150922283,0.129768133
2472,0.153232502,0.130037427
2473,0.152636899,0.131142884
2474,0.152564704,0.132085413
2475,0.152131538,0.132637918
2476,0.152582753,0.132235438
2477,0.153719814,0.132206708
2478,0.153394939,0.132660896
2479,0.153142259,0.133153528
2480,0.152600801,0.133332103
2481,0.15249251,0.132911116
2482,0.149785222,0.132564336
2483,0.154495903,0.131315351
2484,0.155542721,0.131964833
2485,0.153954445,0.13328138
2486,0.152312024,0.134782493
2487,0.152799336,0.133892119
2488,0.152727141,0.132852316
2489,0.153106162,0.132437944
2490,0.153485182,0.132724315
2491,0.153052016,0.132993102
2492,0.1539003,0.133116066
2493,0.15261885,0.133397609
2494,0.152907627,0.133099616
2495,0.153828105,0.132996678
2496,0.155019312,0.133004516
2497,0.155524672,0.133927315
2498,0.155705158,0.134929657
2499,0.155344187,0.135632038
2500,0.156842219,0.13574934
2501,0.158159766,0.136242211
2502,0.157185142,0.137231439
2503,0.158322203,0.137941033
2504,0.158574884,0.138462484
2505,0.159423167,0.138673455
2506,0.15747392,0.139526814
2507,0.157455871,0.139209777
2508,0.157167094,0.13870734
2509,0.155831498,0.137874961
2510,0.154495903,0.13723281
2511,0.154116883,0.136068195
2512,0.155777353,0.134900063
2513,0.156733928,0.1349006
2514,0.156156373,0.13580358
2515,0.155524672,0.136571735
2516,0.155452478,0.136439323
2517,0.155651013,0.13594529
2518,0.155975887,0.135764062
2519,0.156048081,0.135943383
2520,0.156824171,0.136175096
2521,0.157816843,0.136620551
2522,0.157455871,0.137347549
2523,0.157040754,0.137898296
2524,0.158051475,0.137951046
2525,0.157654406,0.138040423
2526,0.158990001,0.138151109
2527,0.158629029,0.138876766
2528,0.159098293,0.13914299
2529,0.159116341,0.139668077
2530,0.158574884,0.139737129
2531,0.157455871,0.139705479
2532,0.158195863,0.139050215
2533,0.157528066,0.13867718
2534,0.158069523,0.138313174
2535,0.158863661,0.138518959
2536,0.158737321,0.138807237
2537,0.159621702,0.139285505
2538,0.158304155,0.139871567
2539,0.15810562,0.139676511
2540,0.158791467,0.139377415
2541,0.158935855,0.139078796
2542,0.157636357,0.139346421
2543,0.158015377,0.139150798
2544,0.157708551,0.138813823
2545,0.15760026,0.138374954
2546,0.157455871,0.138344884
2547,0.157690503,0.138132006
2548,0.157636357,0.138124079
2549,0.157311483,0.138146967
2550,0.156914414,0.138084263
2551,0.157997329,0.137776762
2552,0.158286106,0.137914777
2553,0.159567556,0.138327867
2554,0.158953904,0.139343888
2555,0.15989243,0.139742136
2556,0.159423167,0.140327871
2557,0.158647078,0.140307933
2558,0.158123669,0.140154451
2559,0.159459264,0.139453709
2560,0.175468361,0.139473319
2561,0.173320579,0.143831164
2562,0.169548424,0.14759174
2563,0.171569866,0.14970836
2564,0.17101036,0.148759693
2565,0.172327907,0.14829877
2566,0.172959607,0.148918957
2567,0.172887413,0.149276912
2568,0.172219615,0.149712771
2569,0.17151572,0.149676174
2570,0.171894741,0.149323702
2571,0.17075768,0.149087816
2572,0.171461575,0.148756832
2573,0.169584522,0.148721844
2574,0.166949428,0.148201823
2575,0.168285023,0.147264928
2576,0.165090423,0.146508694
2577,0.16577627,0.145514965
2578,0.164548966,0.145175755
2579,0.165722124,0.144363761
2580,0.161986066,0.144483
2581,0.160090965,0.14363867
2582,0.158538786,0.142540008
2583,0.158683175,0.140922159
2584,0.158701224,0.139873773
2585,0.161191929,0.13936919
2586,0.162401184,0.140406221
2587,0.162383135,0.141369283
2588,0.162924593,0.142193586
2589,0.16245533,0.142573863
2590,0.161246074,0.142594248
2591,0.162816301,0.142317981
2592,0.162437281,0.142283231
2593,0.162617767,0.142318815
2594,0.163159225,0.142605901
2595,0.163032885,0.142693013
2596,0.163520196,0.14283514
2597,0.164964083,0.143033504
2598,0.14967693,0.143459141
2599,0.149983756,0.140282273
2600,0.150795943,0.134652734
2601,0.14891889,0.12967816
2602,0.150128145,0.12940979
2603,0.150001805,0.129403025
2604,0.145309172,0.129177868
2605,0.146013067,0.127823263
2606,0.146283796,0.126222998
2607,0.148521821,0.124995887
2608,0.14801646,0.126146108
2609,0.148666209,0.126917481
2610,0.149225716,0.127727062
2611,0.148070606,0.128010094
2612,0.148341335,0.128028631
2613,0.148341335,0.127871722
2614,0.147312565,0.127579182
2615,0.148251092,0.127296805
2616,0.148431578,0.127240807
2617,0.148973035,0.127316684
2618,0.14879255,0.127907276
2619,0.149713027,0.128113925
2620,0.149749125,0.128568411
2621,0.150759846,0.128878653
2622,0.150633505,0.129585266
2623,0.152817384,0.129948139
2624,0.151427643,0.131063908
2625,0.150795943,0.131365836
2626,0.152456413,0.131346881
2627,0.15211349,0.131228089
2628,0.153015919,0.131536186
2629,0.153033967,0.13232398
2630,0.151265206,0.132569462
2631,0.152131538,0.132231146
2632,0.151301303,0.131858259
2633,0.151824712,0.131268948
2634,0.151301303,0.131439865
2635,0.151481789,0.13116008
2636,0.151734469,0.131203979
2637,0.151878858,0.131185859
2638,0.152330073,0.131403387
2639,0.152095441,0.131718427
2640,0.152167635,0.131860852
2641,0.152059344,0.131953716
2642,0.151138866,0.131859124
2643,0.15045302,0.131496936
2644,0.150525214,0.130838454
2645,0.151409595,0.130272359
2646,0.150344728,0.130389452
2647,0.152203732,0.130367845
2648,0.153358842,0.130948842
2649,0.151066671,0.131742954
2650,0.146915497,0.131999105
2651,0.14648233,0.129950434
2652,0.148702307,0.127377868
2653,0.145399415,0.126596034
2654,0.147041837,0.12610507
2655,0.146121359,0.126187146
2656,0.145038443,0.125361025
2657,0.143612605,0.125176042
2658,0.14290871,0.123942047
2659,0.143756994,0.122790277
2660,0.14469552,0.122350633
2661,0.144424792,0.122767091
2662,0.14316139,0.123308301
2663,0.1411219,0.123071223
2664,0.141356532,0.121785432
2665,0.140634588,0.120672286
2666,0.141518969,0.119809598
2667,0.141428726,0.119931161
2668,0.143017002,0.119991452
2669,0.1404902,0.120829612
2670,0.144767715,0.120496333
2671,0.145579901,0.121603936
2672,0.145110638,0.122653723
2673,0.145652095,0.124227405
2674,0.143973577,0.124516755
2675,0.141663358,0.123963714
2676,0.140472151,0.122689515
2677,0.140291665,0.120837599
2678,0.142439447,0.119533151
2679,0.140815074,0.119830966
2680,0.14265603,0.120006174
2681,0.140345811,0.120777577
2682,0.13895607,0.120097846
2683,0.140381908,0.119342625
2684,0.139966791,0.118546277
2685,0.140508248,0.118470877
2686,0.139786305,0.11898607
2687,0.139353139,0.118794113
2688,0.141067754,0.11854881
2689,0.140977511,0.118752569
2690,0.140959463,0.119224638
2691,0.141338483,0.119763285
2692,0.14124824,0.119861811
2693,0.137981446,0.119967908
2694,0.140526297,0.118892848
2695,0.141049706,0.11853224
2696,0.140436054,0.118583262
2697,0.135725373,0.119420141
2698,0.134913186,0.117688537
2699,0.134209291,0.115442991
2700,0.137259503,0.113362849
2701,0.137512183,0.113890618
2702,0.136032199,0.114868939
2703,0.137512183,0.11544919
2704,0.135905859,0.115499884
2705,0.135292207,0.115002215
2706,0.134913186,0.114682049
2707,0.135815616,0.113801926
2708,0.136176587,0.113774359
2709,0.136483413,0.114105999
2710,0.136898531,0.114639282
2711,0.136050247,0.115014553
2712,0.136555608,0.114973813
2713,0.136248782,0.114972353
2714,0.136537559,0.114774317
2715,0.137223405,0.114926934
2716,0.137367794,0.115171105
2717,0.136537559,0.115570039
2718,0.136537559,0.115559965
2719,0.133126376,0.115300119
2720,0.135256109,0.113847941
2721,0.136483413,0.113333523
2722,0.136826336,0.113426
2723,0.13742194,0.114688009
2724,0.136068296,0.115424037
2725,0.135978053,0.115286052
2726,0.135617081,0.11495012
2727,0.134931235,0.114349097
2728,0.133812223,0.113950551
2729,0.13422734,0.113198131
2730,0.134335632,0.11271137
2731,0.136194636,0.112538159
2732,0.135021478,0.113347888
2733,0.135274158,0.113658875
2734,0.136194636,0.113921016
2735,0.135779518,0.113948911
2736,0.136808288,0.114225596
2737,0.136862434,0.114729643
2738,0.137241454,0.114991695
2739,0.138125835,0.115481406
2740,0.137205357,0.115948379
2741,0.138107786,0.116080403
2742,0.139425333,0.116346151
2743,0.137891203,0.116840243
2744,0.136736094,0.117093146
2745,0.136375122,0.11655125
2746,0.137367794,0.115489155
2747,0.137512183,0.115321308
2748,0.134750749,0.115620464
2749,0.132801502,0.11503914
2750,0.132241995,0.113399684
2751,0.13256687,0.111612111
2752,0.133324911,0.110898376
2753,0.132927842,0.111092418
2754,0.133306862,0.111334234
2755,0.131483955,0.111562133
2756,0.132205898,0.110955268
2757,0.131989315,0.110666096
2758,0.132115655,0.110272467
2759,0.131718586,0.11046657
2760,0.131574198,0.110309571
2761,0.131556149,0.110159606
2762,0.131502003,0.109976381
2763,0.132494676,0.109906048
2764,0.131249323,0.110213816
2765,0.130996643,0.110132873
2766,0.130725914,0.109918833
2767,0.131772732,0.109345585
2768,0.131141032,0.109519154
2769,0.131321518,0.109594464
2770,0.132133704,0.109760851
2771,0.131339566,0.109897107
2772,0.129516659,0.109977394
2773,0.128650327,0.109342575
2774,0.130563477,0.108162731
2775,0.130040068,0.10792169
2776,0.130707866,0.108150125
2777,0.13128542,0.108785719
2778,0.131826878,0.109049261
2779,0.131538101,0.10964483
2780,0.131862975,0.109923214
2781,0.131682489,0.110100597
2782,0.134046854,0.110064417
2783,0.135418547,0.110897958
2784,0.134804895,0.112156361
2785,0.135003429,0.113207549
2786,0.135201964,0.113496512
2787,0.135689276,0.11343807
2788,0.135292207,0.11374256
2789,0.137837057,0.113848835
2790,0.138938021,0.114741236
2791,0.139750208,0.115935236
2792,0.138883875,0.117475927
2793,0.139443382,0.117842525
2794,0.137331697,0.117986143
2795,0.137006822,0.117160976
2796,0.136447316,0.116443545
2797,0.138631195,0.115430504
2798,0.139100458,0.115877748
2799,0.139371187,0.116670042
2800,0.138143883,0.117668062
2801,0.138017543,0.117492527
2802,0.136880482,0.117078066
2803,0.137692669,0.116224676
2804,0.138649244,0.116044194
2805,0.139154604,0.116305381
2806,0.139100458,0.117109537
2807,0.13908241,0.117598623
2808,0.137963397,0.117740661
2809,0.138685341,0.117320627
2810,0.138504855,0.117149711
2811,0.139678013,0.116984189
2812,0.138125835,0.117570728
2813,0.138432661,0.117402762
2814,0.136808288,0.117319822
2815,0.135978053,0.116347969
2816,0.136122442,0.115555733
2817,0.135256109,0.114765972
2818,0.134245389,0.114247948
2819,0.133559542,0.113629282
2820,0.134046854,0.112745434
2821,0.133992708,0.112337172
2822,0.134570263,0.112274468
2823,0.134588312,0.112608701
2824,0.134840992,0.112807155
2825,0.135454644,0.113086939
2826,0.134696603,0.113395274
2827,0.134822943,0.113440961
2828,0.135003429,0.113406688
2829,0.135111721,0.113268942
2830,0.135129769,0.113412976
2831,0.135526838,0.113517165
2832,0.135418547,0.113695502
2833,0.135418547,0.113809437
2834,0.135941956,0.113898903
2835,0.135851713,0.1140441
2836,0.136934628,0.114204913
2837,0.136357073,0.114717275
2838,0.136519511,0.114886582
2839,0.136284879,0.115084857
2840,0.136176587,0.114874035
2841,0.135562935,0.114803225
2842,0.137584377,0.114474058
2843,0.135707324,0.114913046
2844,0.135454644,0.114806175
2845,0.134155146,0.114688873
2846,0.133740028,0.11353609
2847,0.133902465,0.112838447
2848,0.134317583,0.112324327
2849,0.134335632,0.112390935
2850,0.133667834,0.112599999
2851,0.134082951,0.112512469
2852,0.134443923,0.112417758
2853,0.134371729,0.1124762
2854,0.134281486,0.112716377
2855,0.134786846,0.112775862
2856,0.135653178,0.112892538
2857,0.136375122,0.113344222
2858,0.136645851,0.114073753
2859,0.135797567,0.114715576
2860,0.135923907,0.114757568
2861,0.136284879,0.114577562
2862,0.137151211,0.114471704
2863,0.138234126,0.114946127
2864,0.138865827,0.115762264
